Order ID,Customer Name,Segment,Country,Region,Product Category,Product Name,Sales,Quantity,Discount,Profit,Order Date
ORD-1482,Alvin Sosa,Corporate,United States,West,Technology,Phone,714.36,2,0.05,117.73,2023-12-30
ORD-1483,Jennifer Wright,Corporate,United States,East,Furniture,Chair,993.93,3,0.17,192.56,2023-05-17
ORD-1484,Michael Austin,Consumer,United Kingdom,South,Office Supplies,Stapler,1539.71,7,0.01,336.16,2023-03-18
ORD-1485,Debra Jones,Home Office,United States,East,Technology,Laptop,314.96,2,0.15,38.57,2023-07-30
ORD-1486,Kaitlyn Gomez,Home Office,United Kingdom,East,Office Supplies,Stapler,1140.22,7,0.2,192.12,2023-07-16
ORD-1487,Kenneth Middleton,Home Office,Canada,West,Technology,Phone,1126.6,9,0.19,140.28,2023-07-31
ORD-1488,William Jennings,Home Office,Australia,Central,Furniture,Table,50.58,2,0.17,7.51,2023-02-11
ORD-1489,Brian Lawson,Home Office,United States,Central,Furniture,Bookcase,687.53,4,0.19,122.48,2023-02-02
ORD-1490,Julie Hodge,Consumer,Canada,West,Technology,Printer,211.74,4,0.2,40.62,2023-12-23
ORD-1491,Derek Conrad,Consumer,France,South,Technology,Laptop,1560.0,5,0.08,154.99,2023-11-01
ORD-1492,Jeffrey Bradley,Home Office,Germany,Central,Office Supplies,Binder,191.22,4,0.19,52.59,2023-08-12
ORD-1493,Matthew Thomas,Corporate,Germany,South,Office Supplies,Pen,702.76,10,0.17,177.04,2023-11-06
ORD-1494,Stephanie Freeman,Corporate,Canada,East,Office Supplies,Binder,1163.1,4,0.19,138.61,2023-11-30
ORD-1495,Manuel Gay,Corporate,Canada,Central,Office Supplies,Stapler,1352.48,8,0.09,254.16,2023-06-26
ORD-1496,Michael Clark,Consumer,Australia,East,Office Supplies,Binder,745.88,9,0.22,154.14,2023-08-22
ORD-1497,Monica Smith,Home Office,United States,East,Technology,Laptop,2261.18,10,0.23,233.33,2023-12-02
ORD-1498,Christina Cunningham,Consumer,France,Central,Technology,Phone,528.01,3,0.07,128.33,2023-06-25
ORD-1499,Kristin Ramirez,Home Office,United Kingdom,West,Office Supplies,Paper,1318.03,7,0.0,144.61,2023-08-10
ORD-1500,Daniel Jackson,Home Office,Australia,West,Technology,Monitor,584.45,8,0.17,111.89,2023-02-28
ORD-1501,Victor Lane,Consumer,Australia,South,Office Supplies,Paper,1425.21,4,0.07,165.45,2023-09-20
ORD-1502,Kevin Allen,Consumer,United States,West,Technology,Printer,1445.64,7,0.14,89.06,2023-08-13
ORD-1503,Samantha Ayers,Home Office,United Kingdom,East,Technology,Printer,1218.15,5,0.17,175.61,2023-12-08
ORD-1504,Bobby Fields,Corporate,United Kingdom,East,Technology,Printer,3167.83,7,0.07,479.8,2023-04-08
ORD-1505,Michael Myers,Corporate,Germany,South,Technology,Laptop,3462.43,9,0.13,372.2,2023-11-20
ORD-1506,Nathaniel Parsons,Home Office,Australia,Central,Furniture,Table,214.29,3,0.18,54.48,2023-12-24
ORD-1507,Debra Cook,Home Office,Canada,South,Office Supplies,Paper,2345.12,8,0.14,463.62,2023-11-02
ORD-1508,Kevin Rodriguez,Home Office,Germany,East,Furniture,Chair,829.38,3,0.05,172.0,2023-05-08
ORD-1509,Lisa Snyder,Consumer,France,West,Furniture,Table,1963.5,5,0.15,297.2,2023-08-23
ORD-1510,April Myers,Home Office,Australia,East,Technology,Printer,190.45,2,0.18,31.97,2023-08-27
ORD-1511,Brian Jimenez,Corporate,Canada,West,Office Supplies,Binder,3914.19,10,0.05,841.21,2023-09-19
ORD-1512,William Phillips,Corporate,Canada,Central,Office Supplies,Paper,750.03,4,0.04,40.61,2023-02-14
ORD-1513,Gary Mccormick,Home Office,France,South,Furniture,Chair,598.22,3,0.18,35.75,2023-10-08
ORD-1514,Lori Willis,Home Office,France,East,Furniture,Sofa,1138.96,3,0.16,57.29,2023-12-09
ORD-1515,Andrew Garrett,Home Office,Australia,South,Technology,Phone,2079.25,6,0.21,326.94,2023-11-12
ORD-1516,Janet Nguyen,Corporate,Germany,Central,Technology,Laptop,455.11,7,0.14,49.21,2023-05-10
ORD-1517,Kevin White,Consumer,United Kingdom,South,Office Supplies,Binder,271.68,1,0.24,52.84,2023-11-28
ORD-1518,Louis Johnson,Consumer,France,East,Office Supplies,Binder,1224.12,6,0.03,191.6,2023-05-28
ORD-1519,Kendra Obrien,Home Office,United Kingdom,Central,Technology,Phone,1740.36,10,0.08,383.14,2023-07-23
ORD-1520,Joseph Smith,Consumer,Germany,South,Furniture,Bookcase,2334.21,9,0.08,295.66,2023-03-01
ORD-1521,Trevor Butler,Corporate,Australia,South,Technology,Monitor,654.99,2,0.13,147.26,2023-01-07
ORD-1522,Zachary Decker,Consumer,United States,West,Technology,Phone,1979.91,6,0.18,437.84,2023-12-22
ORD-1523,Brittany Edwards,Consumer,Canada,South,Technology,Laptop,711.05,2,0.14,142.25,2023-06-15
ORD-1524,Veronica Brown,Consumer,United States,Central,Furniture,Bookcase,481.14,2,0.22,136.0,2023-10-02
ORD-1525,Kristen Ruiz,Corporate,France,Central,Technology,Laptop,844.96,3,0.13,84.86,2023-02-13
ORD-1526,John Garcia,Home Office,France,Central,Furniture,Chair,2055.34,10,0.21,418.87,2023-04-15
ORD-1527,Kathleen Gomez,Home Office,United States,Central,Furniture,Chair,145.04,3,0.08,21.74,2023-05-07
ORD-1528,Nicole Delgado,Home Office,Germany,South,Technology,Monitor,124.64,9,0.21,34.87,2023-01-30
ORD-1529,Teresa Martin,Home Office,United Kingdom,Central,Office Supplies,Pen,1154.77,4,0.06,326.14,2023-01-31
ORD-1530,Scott Moreno,Home Office,United States,Central,Furniture,Sofa,548.34,9,0.02,67.75,2023-11-15
ORD-1531,Carla Walsh,Consumer,France,Central,Technology,Printer,3209.58,8,0.17,778.3,2023-05-15
ORD-1532,William Andrade,Corporate,Germany,South,Technology,Laptop,525.04,8,0.02,109.43,2023-12-10
ORD-1533,Jay Merritt,Consumer,Australia,West,Office Supplies,Stapler,1578.54,6,0.0,407.33,2023-01-11
ORD-1534,Sarah Williams,Consumer,United Kingdom,East,Office Supplies,Pen,535.29,2,0.05,68.77,2023-09-19
ORD-1535,Felicia Little,Consumer,France,Central,Furniture,Table,2761.65,8,0.07,305.2,2023-08-21
ORD-1536,Melissa Anderson,Corporate,Canada,West,Furniture,Table,1420.27,10,0.23,113.58,2023-05-30
ORD-1537,Jamie Gomez,Consumer,Australia,South,Technology,Laptop,3236.09,9,0.25,462.11,2023-07-05
ORD-1538,Matthew Cruz,Corporate,Germany,Central,Office Supplies,Binder,1233.15,9,0.07,239.44,2023-01-20
ORD-1539,Molly Sullivan,Consumer,France,South,Office Supplies,Paper,1199.93,9,0.26,292.75,2023-03-06
ORD-1540,Bradley Garcia,Corporate,United States,South,Office Supplies,Paper,302.88,1,0.11,22.77,2023-11-20
ORD-1541,Tony Perry,Corporate,France,Central,Furniture,Bookcase,403.31,4,0.29,54.76,2023-02-18
ORD-1542,Christina Wise,Consumer,Germany,South,Furniture,Sofa,997.34,6,0.12,162.25,2023-04-30
ORD-1543,Julie Pittman,Home Office,Canada,West,Furniture,Bookcase,835.08,4,0.26,82.69,2023-03-21
ORD-1544,John Scott,Home Office,Canada,South,Furniture,Table,1248.52,7,0.3,327.55,2023-04-04
ORD-1545,Terry Cooper,Home Office,France,Central,Office Supplies,Pen,1184.62,5,0.17,177.22,2023-04-03
ORD-1546,Ashley Anderson,Home Office,Canada,East,Furniture,Bookcase,3267.74,8,0.03,771.67,2023-12-09
ORD-1547,Kimberly Sanchez MD,Corporate,United Kingdom,Central,Technology,Printer,113.59,6,0.04,30.31,2023-08-16
ORD-1548,Michael Johnson,Home Office,Canada,West,Office Supplies,Pen,1733.29,6,0.15,405.82,2023-12-08
ORD-1549,Daniel Hanson,Consumer,Germany,Central,Office Supplies,Binder,699.58,3,0.28,108.75,2023-08-18
ORD-1550,Mark Myers,Home Office,France,South,Furniture,Chair,486.98,3,0.09,103.85,2023-09-05
ORD-1551,Wendy Dixon,Home Office,United Kingdom,South,Office Supplies,Stapler,1897.41,6,0.16,308.47,2023-01-10
ORD-1552,Denise Carson,Consumer,Canada,East,Furniture,Table,1859.7,5,0.21,130.21,2023-09-02
ORD-1553,Bruce Taylor,Consumer,Germany,East,Furniture,Chair,2207.54,8,0.01,329.48,2023-05-12
ORD-1554,Samantha Aguilar,Consumer,United States,Central,Technology,Monitor,483.07,2,0.27,61.52,2023-12-03
ORD-1555,Andrew White,Consumer,Australia,Central,Office Supplies,Binder,764.09,3,0.05,44.92,2023-05-15
ORD-1556,Sarah Wilson,Corporate,United Kingdom,South,Office Supplies,Pen,1456.73,9,0.29,326.9,2023-06-10
ORD-1557,Steven Cook,Consumer,France,South,Technology,Phone,2445.66,9,0.16,678.01,2023-02-17
ORD-1558,Martin Acosta,Corporate,France,West,Furniture,Sofa,870.46,5,0.08,109.59,2023-08-28
ORD-1559,Matthew Garza,Consumer,France,West,Office Supplies,Pen,1720.3,8,0.21,297.58,2023-09-22
ORD-1560,Julie Luna,Corporate,United Kingdom,East,Office Supplies,Pen,1233.0,10,0.0,176.83,2023-03-30
ORD-1561,Christopher Delgado,Corporate,France,South,Office Supplies,Binder,875.58,3,0.19,225.12,2023-11-09
ORD-1562,Stephanie Nicholson,Consumer,United Kingdom,East,Office Supplies,Binder,2526.95,9,0.27,636.52,2023-02-03
ORD-1563,Travis Fuentes,Home Office,United Kingdom,Central,Technology,Printer,700.54,7,0.02,58.95,2023-10-12
ORD-1564,Timothy Parker,Consumer,Australia,South,Technology,Phone,1501.23,5,0.15,195.4,2023-08-17
ORD-1565,Brandon Nelson,Consumer,United States,East,Furniture,Chair,560.54,5,0.21,129.92,2023-12-20
ORD-1566,Lisa Leon,Consumer,United States,West,Furniture,Sofa,646.25,4,0.09,161.48,2023-09-25
ORD-1567,Joseph Thompson,Corporate,Germany,East,Office Supplies,Paper,86.53,3,0.23,5.87,2023-03-18
ORD-1568,Alex Mills,Corporate,Canada,West,Office Supplies,Stapler,53.72,1,0.23,6.03,2023-04-22
ORD-1569,Evan Yates,Corporate,Canada,East,Furniture,Sofa,376.81,2,0.29,63.38,2023-06-14
ORD-1570,Jason Edwards,Home Office,United Kingdom,Central,Furniture,Chair,2196.27,9,0.08,460.4,2023-03-30
ORD-1571,Kimberly Davis,Consumer,United Kingdom,East,Technology,Monitor,218.58,2,0.13,11.75,2023-03-23
ORD-1572,Austin Jackson,Corporate,France,East,Office Supplies,Binder,402.33,1,0.17,89.59,2023-02-24
ORD-1573,Ryan Coleman,Home Office,France,West,Office Supplies,Paper,338.61,4,0.03,69.3,2023-10-29
ORD-1574,Karen Everett,Home Office,United States,East,Office Supplies,Binder,3437.16,9,0.04,371.79,2023-09-01
ORD-1575,Laura Buchanan,Home Office,Australia,Central,Office Supplies,Binder,309.48,1,0.11,25.9,2023-03-29
ORD-1576,Brittany Johnson,Consumer,Germany,South,Technology,Printer,2974.11,9,0.06,287.47,2023-04-30
ORD-1577,Nicholas Gardner,Corporate,United Kingdom,South,Office Supplies,Binder,470.25,2,0.13,119.85,2023-08-17
ORD-1578,Michael Roberts,Home Office,United Kingdom,South,Furniture,Sofa,1075.62,3,0.19,151.68,2023-02-18
ORD-1579,Samantha Mckinney,Home Office,Canada,Central,Technology,Laptop,3479.85,9,0.06,768.37,2023-05-09
ORD-1580,Leslie Ramos,Home Office,Canada,Central,Office Supplies,Stapler,323.22,6,0.16,21.55,2023-11-27
ORD-1581,Wendy Roth,Consumer,Canada,East,Furniture,Chair,822.81,8,0.01,173.15,2023-04-17
ORD-1582,Brandon Chandler,Corporate,Australia,South,Technology,Printer,155.4,1,0.18,10.52,2023-06-20
ORD-1583,Robin Davis,Consumer,Australia,South,Furniture,Sofa,145.74,1,0.22,39.73,2023-12-21
ORD-1584,Michael Farrell,Corporate,Australia,East,Technology,Printer,263.89,9,0.02,33.24,2023-09-15
ORD-1585,Amber Knight,Consumer,France,East,Furniture,Table,1681.93,9,0.06,360.3,2023-02-19
ORD-1586,Jamie Anderson,Home Office,Australia,West,Technology,Phone,639.9,2,0.17,139.9,2023-11-04
ORD-1587,Terry Pace,Home Office,Australia,South,Furniture,Table,712.67,3,0.15,152.78,2023-06-18
ORD-1588,Timothy Bruce,Home Office,France,South,Office Supplies,Pen,4016.14,9,0.1,574.03,2023-01-24
ORD-1589,Michael Barber,Home Office,Germany,Central,Technology,Monitor,2468.5,10,0.11,462.99,2023-11-03
ORD-1590,Emily Ford,Home Office,United Kingdom,Central,Office Supplies,Stapler,69.99,7,0.01,8.48,2023-07-02
ORD-1591,Michael Crane,Consumer,France,West,Office Supplies,Paper,2314.05,5,0.06,297.88,2023-12-16
ORD-1592,Ashley Sutton,Home Office,United Kingdom,West,Furniture,Chair,1415.19,8,0.04,200.63,2023-10-10
ORD-1593,Sean Mclaughlin,Home Office,Canada,West,Office Supplies,Pen,480.64,2,0.17,50.16,2023-04-26
ORD-1594,Brittney Santiago,Consumer,Australia,Central,Office Supplies,Binder,2620.27,8,0.21,508.48,2023-01-24
ORD-1595,William West,Consumer,France,Central,Furniture,Sofa,564.85,2,0.28,75.46,2023-05-18
ORD-1596,Paul Lane,Corporate,Germany,East,Furniture,Chair,214.74,7,0.16,27.88,2023-06-12
ORD-1597,Tammy Good,Home Office,Canada,Central,Technology,Monitor,81.31,3,0.22,12.05,2023-08-07
ORD-1598,Carly Murray,Corporate,France,East,Furniture,Sofa,1897.54,5,0.04,254.35,2023-05-07
ORD-1599,Erin Moreno,Corporate,France,East,Technology,Phone,219.68,5,0.15,53.48,2023-07-27
ORD-1600,Jacob Arnold,Consumer,Canada,South,Technology,Monitor,1352.63,8,0.17,257.39,2023-12-23
ORD-1601,Zoe Williams,Home Office,France,West,Furniture,Chair,1757.79,5,0.1,494.0,2023-02-17
ORD-1602,Thomas Black,Consumer,United States,South,Office Supplies,Pen,558.04,6,0.1,119.34,2023-07-22
ORD-1603,Brandon Keller,Corporate,Canada,Central,Technology,Phone,806.36,10,0.01,205.25,2023-07-31
ORD-1604,Heather Cox,Consumer,Australia,Central,Furniture,Chair,692.65,2,0.07,142.17,2023-05-10
ORD-1605,Vincent Warner,Consumer,United Kingdom,East,Office Supplies,Paper,1141.12,5,0.01,116.68,2023-03-06
ORD-1606,Joshua Miller,Home Office,Canada,West,Technology,Printer,1731.69,9,0.22,147.78,2023-04-11
ORD-1607,Elizabeth Barr,Home Office,Australia,East,Office Supplies,Paper,425.24,5,0.09,105.16,2023-12-06
ORD-1608,Isabella Jennings,Home Office,United Kingdom,East,Office Supplies,Paper,368.81,2,0.08,97.0,2023-10-11
ORD-1609,Heather Porter,Home Office,United Kingdom,East,Furniture,Bookcase,767.97,7,0.11,225.9,2023-07-04
ORD-1610,Larry Castillo,Consumer,United Kingdom,South,Technology,Laptop,228.87,3,0.29,43.52,2023-03-16
ORD-1611,Meghan Fields,Home Office,United States,East,Furniture,Bookcase,1170.33,6,0.22,63.89,2023-11-19
ORD-1612,Jonathan Harris,Home Office,United Kingdom,Central,Technology,Printer,1414.43,4,0.29,168.27,2023-09-01
ORD-1613,Linda Patel,Consumer,Australia,Central,Office Supplies,Paper,3976.34,9,0.07,538.58,2023-04-06
ORD-1614,Megan Blake,Corporate,Australia,West,Furniture,Sofa,3547.57,9,0.18,732.15,2023-06-25
ORD-1615,Judy Hunter,Consumer,Germany,West,Technology,Monitor,2481.21,7,0.27,328.32,2023-07-15
ORD-1616,Erin Thomas,Home Office,Canada,West,Technology,Monitor,2091.98,10,0.24,555.73,2023-05-23
ORD-1617,Eric Sullivan,Corporate,Australia,West,Office Supplies,Binder,4134.42,10,0.1,782.79,2023-01-10
ORD-1618,Cathy Barton,Home Office,United States,West,Office Supplies,Binder,284.94,1,0.26,43.74,2023-10-04
ORD-1619,Caleb Mitchell,Corporate,United Kingdom,South,Technology,Printer,1140.02,3,0.03,109.65,2023-05-13
ORD-1620,Tracey Gonzales,Home Office,France,Central,Technology,Monitor,977.78,10,0.21,136.71,2023-05-19
ORD-1621,Kristen Edwards,Home Office,Germany,West,Technology,Phone,528.79,6,0.12,89.08,2023-10-26
ORD-1622,William Salinas,Consumer,Canada,West,Furniture,Sofa,329.06,1,0.29,34.76,2023-11-29
ORD-1623,Michael Best,Home Office,Canada,West,Furniture,Table,2957.25,8,0.15,388.06,2023-12-21
ORD-1624,Lori Manning,Corporate,Canada,South,Office Supplies,Paper,3295.76,10,0.11,422.6,2023-02-17
ORD-1625,David Nguyen,Home Office,Australia,East,Technology,Laptop,1384.57,8,0.26,373.07,2023-11-29
ORD-1626,Gregory Adams,Consumer,France,South,Technology,Laptop,1384.75,9,0.23,402.47,2023-03-24
ORD-1627,Benjamin Underwood,Consumer,United Kingdom,South,Office Supplies,Pen,1026.86,5,0.13,208.74,2023-01-16
ORD-1628,Hannah Sullivan,Consumer,Australia,West,Office Supplies,Stapler,706.35,2,0.03,172.83,2023-07-09
ORD-1629,Antonio James,Home Office,France,West,Office Supplies,Stapler,1316.3,6,0.05,260.07,2023-02-28
ORD-1630,Julia Turner,Home Office,Canada,South,Furniture,Bookcase,1528.36,6,0.27,380.75,2023-03-23
ORD-1631,Steven Davenport,Home Office,Australia,East,Furniture,Chair,2488.63,8,0.03,564.47,2023-06-26
ORD-1632,Joseph Lozano,Home Office,France,West,Office Supplies,Stapler,282.11,1,0.27,53.99,2023-04-27
ORD-1633,Lisa Romero,Home Office,Canada,West,Furniture,Table,196.2,1,0.09,47.51,2023-08-12
ORD-1634,Jonathan Charles,Corporate,United Kingdom,West,Furniture,Table,36.13,4,0.23,1.92,2023-04-03
ORD-1635,Sheila Harrell DDS,Corporate,Germany,East,Technology,Phone,372.06,4,0.2,60.81,2023-05-16
ORD-1636,Katelyn White,Corporate,United States,East,Furniture,Bookcase,2385.22,10,0.25,243.08,2023-08-20
ORD-1637,Joshua Craig,Consumer,Canada,East,Technology,Printer,80.42,1,0.01,15.64,2023-06-23
ORD-1638,Chelsea Alexander,Home Office,United Kingdom,Central,Furniture,Chair,407.19,2,0.05,88.78,2023-07-20
ORD-1639,Edwin Morris,Home Office,Australia,West,Office Supplies,Pen,50.62,1,0.09,7.2,2023-11-30
ORD-1640,Donald Ramos,Corporate,United States,South,Technology,Laptop,1155.36,5,0.04,306.0,2023-03-10
ORD-1641,Sharon Melton,Corporate,France,South,Technology,Monitor,1202.45,4,0.03,279.49,2023-04-26
ORD-1642,Brandon Weaver,Home Office,France,East,Office Supplies,Pen,1964.06,7,0.09,356.18,2023-11-08
ORD-1643,James Chung,Home Office,United Kingdom,West,Technology,Phone,2809.85,9,0.15,708.07,2023-12-06
ORD-1644,Daniel Ramirez,Home Office,Canada,Central,Furniture,Chair,35.23,2,0.19,2.8,2023-05-18
ORD-1645,Marco Jones,Consumer,France,South,Office Supplies,Paper,826.86,6,0.24,85.24,2023-06-23
ORD-1646,Laurie Ray,Home Office,Canada,Central,Office Supplies,Paper,659.99,5,0.16,159.56,2023-06-06
ORD-1647,Jennifer Brown,Consumer,Australia,Central,Office Supplies,Stapler,3087.22,10,0.01,289.91,2023-11-05
ORD-1648,Adrian Moyer,Corporate,United Kingdom,South,Office Supplies,Paper,597.61,3,0.19,163.16,2023-06-23
ORD-1649,Autumn Lopez,Home Office,United Kingdom,South,Office Supplies,Paper,1099.89,9,0.22,141.75,2023-02-22
ORD-1650,Carla Williams,Home Office,United States,West,Technology,Printer,244.45,6,0.04,63.6,2023-01-15
ORD-1651,Amanda Lopez,Corporate,Germany,West,Technology,Phone,669.64,3,0.26,159.3,2023-11-08
ORD-1652,Karen Nguyen,Home Office,United Kingdom,East,Office Supplies,Stapler,471.62,2,0.07,76.86,2023-08-28
ORD-1653,Brandi Blackburn,Corporate,Canada,Central,Furniture,Chair,1823.14,6,0.23,507.45,2023-02-06
ORD-1654,Kevin Shah,Corporate,France,East,Office Supplies,Binder,600.64,4,0.15,161.25,2023-04-17
ORD-1655,Robert Simpson,Corporate,United Kingdom,West,Furniture,Table,1255.74,4,0.14,286.84,2023-05-11
ORD-1656,Nancy Wilson,Home Office,United States,East,Office Supplies,Paper,3934.98,10,0.1,1071.48,2023-09-09
ORD-1657,Melinda Colon,Consumer,France,Central,Furniture,Bookcase,628.78,4,0.06,74.93,2023-08-01
ORD-1658,Cheryl Thomas,Corporate,Germany,East,Office Supplies,Binder,432.24,3,0.0,88.93,2023-02-09
ORD-1659,Nathaniel Sloan,Home Office,United States,West,Technology,Printer,1434.76,9,0.04,324.38,2023-07-22
ORD-1660,Jason Ross,Corporate,France,West,Furniture,Chair,1397.25,5,0.1,224.83,2023-01-25
ORD-1661,Regina Golden,Consumer,United States,South,Technology,Laptop,384.04,2,0.03,56.83,2023-03-26
ORD-1662,Raymond Mclean,Home Office,France,South,Technology,Printer,812.35,5,0.06,194.64,2023-06-01
ORD-1663,Michael Duncan,Home Office,United States,South,Technology,Monitor,587.95,2,0.28,98.23,2023-06-29
ORD-1664,Hannah Young,Corporate,United Kingdom,South,Office Supplies,Binder,234.83,4,0.27,26.89,2023-03-15
ORD-1665,Dawn Hernandez,Corporate,Germany,West,Technology,Printer,1378.73,6,0.01,232.78,2023-01-14
ORD-1666,Stephanie Washington,Corporate,Germany,South,Furniture,Bookcase,1763.6,6,0.04,133.56,2023-03-17
ORD-1667,Bill Reed,Home Office,United States,Central,Technology,Laptop,1192.62,5,0.12,182.9,2023-11-05
ORD-1668,Kiara Sanchez,Home Office,Canada,West,Office Supplies,Stapler,268.96,2,0.24,53.18,2023-03-22
ORD-1669,Jodi Webb,Corporate,France,Central,Technology,Monitor,983.96,3,0.02,278.18,2023-07-02
ORD-1670,Katie Bowman,Home Office,Germany,East,Technology,Phone,1268.95,6,0.25,119.34,2023-01-29
ORD-1671,Billy Burton,Corporate,United States,East,Technology,Phone,1210.56,6,0.2,87.93,2023-09-02
ORD-1672,Kim Smith,Consumer,France,East,Furniture,Table,1903.05,8,0.12,370.11,2023-08-02
ORD-1673,Elizabeth Miller,Consumer,Canada,Central,Office Supplies,Pen,1848.39,7,0.27,550.03,2023-12-10
ORD-1674,Mark Rivera,Home Office,United States,South,Furniture,Bookcase,160.37,1,0.16,10.15,2023-08-12
ORD-1675,James Castillo,Home Office,France,Central,Furniture,Bookcase,98.96,1,0.21,14.7,2023-06-12
ORD-1676,Veronica Griffith,Corporate,Australia,South,Office Supplies,Stapler,1551.82,7,0.2,261.82,2023-10-27
ORD-1677,Jennifer Perry,Consumer,France,South,Office Supplies,Stapler,336.0,3,0.26,27.35,2023-05-22
ORD-1678,Shawn Watts,Consumer,United States,East,Furniture,Sofa,3277.61,7,0.04,276.32,2023-01-06
ORD-1679,William Valenzuela,Corporate,Germany,South,Technology,Monitor,1723.81,8,0.17,280.14,2023-05-19
ORD-1680,Linda Kane,Corporate,Canada,West,Office Supplies,Paper,1981.98,10,0.22,451.96,2023-01-16
ORD-1681,Paul Mathis,Corporate,Germany,Central,Furniture,Chair,2196.52,10,0.11,428.47,2023-02-08
ORD-1682,Robert Morgan,Home Office,United States,West,Technology,Printer,1769.44,8,0.16,358.34,2023-12-27
ORD-1683,John Taylor,Consumer,Germany,East,Technology,Printer,322.74,10,0.1,78.95,2023-07-29
ORD-1684,Jamie Hudson,Corporate,Germany,South,Technology,Printer,909.16,7,0.29,112.42,2023-04-30
ORD-1685,Julie Williams,Consumer,United States,Central,Technology,Printer,264.24,1,0.17,51.06,2023-12-19
ORD-1686,Jessica Taylor,Home Office,United Kingdom,East,Office Supplies,Stapler,141.39,2,0.02,34.77,2023-11-16
ORD-1687,Matthew Hernandez,Corporate,Canada,Central,Office Supplies,Pen,306.11,1,0.18,84.96,2023-01-02
ORD-1688,Patricia Cooke,Home Office,Canada,South,Office Supplies,Binder,1829.5,5,0.07,174.17,2023-03-20
ORD-1689,Todd Sanford,Home Office,United States,Central,Furniture,Table,4442.48,10,0.05,772.93,2023-08-15
ORD-1690,Gregory Thomas,Corporate,Germany,West,Technology,Phone,265.17,3,0.22,36.13,2023-06-06
ORD-1691,Hector Ray,Home Office,United Kingdom,East,Furniture,Table,1495.17,8,0.09,353.66,2023-01-06
ORD-1692,Heather Johnson,Home Office,Canada,South,Technology,Phone,932.0,8,0.16,147.89,2023-11-30
ORD-1693,Mrs. Catherine Ball MD,Corporate,Germany,South,Technology,Printer,3070.48,9,0.01,857.98,2023-08-20
ORD-1694,Kevin Burch,Home Office,United Kingdom,South,Technology,Printer,649.62,6,0.24,73.95,2023-09-03
ORD-1695,Joanne Williams,Home Office,Germany,South,Technology,Monitor,3255.34,10,0.16,714.32,2023-05-19
ORD-1696,Tyler Wilson,Consumer,United Kingdom,East,Technology,Laptop,30.77,2,0.03,2.34,2023-12-30
ORD-1697,Alexis Collins,Corporate,United Kingdom,West,Technology,Printer,517.82,5,0.01,37.79,2023-06-29
ORD-1698,Juan Green,Home Office,Australia,West,Technology,Laptop,85.82,2,0.18,12.36,2023-02-27
ORD-1699,Emily Douglas,Home Office,France,West,Furniture,Table,617.36,5,0.2,42.55,2023-11-09
ORD-1700,Andrea Leblanc,Corporate,United Kingdom,South,Technology,Printer,437.86,5,0.02,106.96,2023-02-14
ORD-1701,John Branch,Corporate,Germany,Central,Furniture,Bookcase,476.23,5,0.02,140.42,2023-09-15
ORD-1702,Stephen Moreno,Consumer,France,South,Furniture,Sofa,123.97,2,0.23,12.97,2023-09-05
ORD-1703,Tracy Howard,Home Office,United States,South,Technology,Printer,53.08,2,0.02,12.31,2023-11-03
ORD-1704,Marcus Ramirez,Corporate,United States,South,Furniture,Chair,308.81,1,0.08,69.49,2023-12-15
ORD-1705,Donald Douglas,Corporate,France,East,Technology,Phone,1342.02,8,0.25,329.11,2023-03-02
ORD-1706,Frank Barnes,Consumer,France,West,Furniture,Sofa,466.3,8,0.16,138.91,2023-10-20
ORD-1707,Samantha Harris,Corporate,Australia,Central,Office Supplies,Paper,279.75,2,0.26,37.77,2023-05-12
ORD-1708,Derek Roman,Corporate,United Kingdom,West,Furniture,Chair,2126.05,7,0.09,313.65,2023-08-10
ORD-1709,Michael Sharp,Consumer,Australia,Central,Office Supplies,Paper,2843.98,8,0.04,279.49,2023-02-09
ORD-1710,Jason Collier,Home Office,France,West,Office Supplies,Stapler,645.47,2,0.19,112.91,2023-05-31
ORD-1711,Gary Stanley,Corporate,United States,East,Office Supplies,Paper,2352.3,6,0.01,187.12,2023-12-21
ORD-1712,Mark Fowler,Home Office,Australia,South,Technology,Monitor,1216.77,10,0.02,284.56,2023-07-19
ORD-1713,Robert Fernandez,Corporate,Australia,East,Office Supplies,Paper,1357.98,4,0.04,126.38,2023-09-06
ORD-1714,Veronica Rivera,Consumer,United Kingdom,East,Office Supplies,Binder,310.05,10,0.25,24.35,2023-10-15
ORD-1715,Sean Wright,Home Office,France,West,Furniture,Table,920.33,7,0.25,215.8,2023-09-26
ORD-1716,David Thomas,Corporate,United Kingdom,East,Technology,Monitor,1914.52,6,0.24,461.51,2023-02-16
ORD-1717,Laura Harris,Home Office,Canada,Central,Furniture,Chair,348.52,5,0.12,78.09,2023-03-14
ORD-1718,Victoria Gomez,Home Office,Canada,South,Furniture,Chair,132.7,3,0.25,26.95,2023-12-28
ORD-1719,Michael Moore,Consumer,United States,South,Furniture,Chair,94.97,1,0.03,20.22,2023-12-23
ORD-1720,Chad Mccoy PhD,Corporate,Germany,South,Technology,Monitor,294.8,4,0.08,47.94,2023-03-06
ORD-1721,Mrs. Donna Huang,Consumer,Canada,East,Technology,Monitor,2404.82,8,0.03,617.13,2023-09-14
ORD-1722,Madison Tran,Corporate,United Kingdom,South,Furniture,Table,227.07,4,0.16,16.79,2023-10-17
